customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Country,State,City,ZipCode,LatLong,Latitude,Longitude,ChurnValue,ChurnScore,CLTV,ChurnReason
8390-FESFV,Female,No,No,No,62.0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),84.5,5193.2,No,United States,California,Sebastopol,95472.0,"38.398815, -122.861923",38.398815,-122.861923,0.0,61.0,5466.0,
3022-BEXHZ,Male,No,Yes,Yes,67.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),111.2,7530.8,No,United States,California,Sonoma,95476.0,"38.25485, -122.461799",38.25485,-122.461799,0.0,71.0,6060.0,
5027-XWQHA,Male,No,No,No,6.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,44.75,270.95,Yes,United States,California,Ukiah,95482.0,"39.134075, -123.23422",39.134075,-123.23422,1.0,78.0,2087.0,Network reliability
6248-TKCQV,Female,No,Yes,Yes,70.0,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.6,5460.2,No,United States,California,Upper Lake,95485.0,"39.220368, -122.907693",39.220368,-122.907693,0.0,68.0,5880.0,
6729-GDNGC,Female,Yes,No,No,20.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),80.7,1614.2,No,United States,California,Westport,95488.0,"39.724433, -123.767578",39.724433,-123.767578,0.0,73.0,3111.0,
6198-ZFIOJ,Female,No,No,No,5.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.6,402.5,No,United States,California,Willits,95490.0,"39.492046, -123.375818",39.492046,-123.375818,0.0,27.0,3469.0,
5989-OMNJE,Female,No,Yes,Yes,24.0,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,57.6,1367.75,No,United States,California,Windsor,95492.0,"38.527297, -122.810044",38.527297,-122.810044,0.0,70.0,5623.0,
4566-QVRRW,Female,No,Yes,No,11.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.05,483.7,Yes,United States,California,Witter Springs,95493.0,"39.222323, -122.985488",39.222323,-122.985488,1.0,84.0,3200.0,Network reliability
1291-CUOCY,Male,No,Yes,No,72.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),110.6,7962.2,No,United States,California,Yorkville,95494.0,"38.888351, -123.239647",38.888351,-123.239647,0.0,64.0,5444.0,
9795-SHUHB,Female,No,Yes,Yes,66.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),58.2,3810.8,No,United States,California,The Sea Ranch,95497.0,"38.696659, -123.436861",38.696659,-123.436861,0.0,79.0,5313.0,
3230-IUALN,Female,No,Yes,Yes,45.0,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Mailed check,81.0,3533.6,No,United States,California,Eureka,95501.0,"40.796621, -124.15428",40.796621,-124.15428,0.0,56.0,2934.0,
0042-RLHYP,Female,No,Yes,Yes,69.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.7,1396.9,No,United States,California,Eureka,95503.0,"40.737431, -124.108897",40.737431,-124.108897,0.0,76.0,4131.0,
8519-IMDHU,Male,Yes,Yes,No,15.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.6,1345.55,Yes,United States,California,Alderpoint,95511.0,"40.166028, -123.584144",40.166028,-123.584144,1.0,83.0,4981.0,Network reliability
4945-RVMTE,Female,No,No,No,28.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.55,1646.45,No,United States,California,Blocksburg,95514.0,"40.309088, -123.668201",40.309088,-123.668201,0.0,37.0,3354.0,
0201-OAMXR,Female,No,No,No,70.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.55,8127.6,Yes,United States,California,Mckinleyville,95519.0,"40.965011, -124.015255",40.965011,-124.015255,1.0,87.0,4838.0,Network reliability
1866-NXPSP,Female,No,No,No,36.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Mailed check,75.55,2680.15,No,United States,California,Arcata,95521.0,"40.839958, -124.003757",40.839958,-124.003757,0.0,22.0,3235.0,
3372-KWFBM,Male,Yes,No,No,16.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,86.6,1281.0,Yes,United States,California,Bayside,95524.0,"40.825486, -124.049485",40.825486,-124.049485,1.0,81.0,2508.0,Network reliability
7831-QGOXH,Female,No,No,No,18.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.2,1553.9,Yes,United States,California,Blue Lake,95525.0,"40.94338, -123.831799",40.94338,-123.831799,1.0,77.0,3326.0,Don't know
6393-WRYZE,Female,No,Yes,No,34.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,97.65,3207.55,Yes,United States,California,Bridgeville,95526.0,"40.372532, -123.525626",40.372532,-123.525626,1.0,87.0,3979.0,Don't know
3941-XTSKM,Male,No,Yes,Yes,42.0,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.1,2049.05,No,United States,California,Burnt Ranch,95527.0,"40.854512, -123.450097",40.854512,-123.450097,0.0,71.0,3844.0,
1661-CZBAU,Male,No,No,No,48.0,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),70.95,3629.2,No,United States,California,Carlotta,95528.0,"40.497283, -123.93037",40.497283,-123.93037,0.0,56.0,2667.0,
6599-RCLCJ,Male,No,Yes,No,47.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.55,5124.55,Yes,United States,California,Crescent City,95531.0,"41.701223, -124.003393",41.701223,-124.003393,1.0,90.0,5863.0,Don't know
9831-BPFRI,Female,No,Yes,Yes,39.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,89.55,3474.45,Yes,United States,California,Ferndale,95536.0,"40.4785, -124.301372",40.4785,-124.301372,1.0,65.0,3849.0,Poor expertise of online support
5158-RIVOP,Female,No,Yes,Yes,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.9,202.3,No,United States,California,Fields Landing,95537.0,"40.726949, -124.217378",40.726949,-124.217378,0.0,63.0,5359.0,
9788-YTFGE,Male,No,No,No,7.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.95,147.5,No,United States,California,Fortuna,95540.0,"40.584991, -124.121504",40.584991,-124.121504,0.0,38.0,3331.0,
9277-JOOMO,Female,No,No,No,3.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,24.6,86.35,No,United States,California,Garberville,95542.0,"40.057784, -123.679461",40.057784,-123.679461,0.0,56.0,5756.0,
1907-YLNYW,Male,No,No,No,8.0,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,66.7,579.0,No,United States,California,Gasquet,95543.0,"41.867908, -123.794144",41.867908,-123.794144,0.0,35.0,4490.0,
1725-MIMXW,Male,No,No,Yes,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.45,19.45,Yes,United States,California,Honeydew,95545.0,"40.342928, -124.063329",40.342928,-124.063329,1.0,78.0,5687.0,Poor expertise of phone support
8947-YRTDV,Male,No,Yes,Yes,32.0,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,94.8,3131.55,No,United States,California,Hoopa,95546.0,"41.163637, -123.704841",41.163637,-123.704841,0.0,52.0,5288.0,
3161-ONRWK,Male,No,Yes,Yes,60.0,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),65.85,3928.3,No,United States,California,Hydesville,95547.0,"40.557314, -124.081662",40.557314,-124.081662,0.0,48.0,4053.0,
0114-RSRRW,Female,No,Yes,No,10.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.95,187.75,No,United States,California,Klamath,95548.0,"41.572813, -124.035011",41.572813,-124.035011,0.0,54.0,3831.0,
4565-NLZBV,Female,No,Yes,No,71.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),24.65,1710.15,No,United States,California,Kneeland,95549.0,"40.664483, -123.865325",40.664483,-123.865325,0.0,42.0,4015.0,
0031-PVLZI,Female,No,Yes,Yes,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,76.35,Yes,United States,California,Korbel,95550.0,"40.7666, -123.80458",40.7666,-123.80458,1.0,81.0,4133.0,Competitor had better devices
7206-GZCDC,Female,Yes,No,No,1.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.25,69.25,Yes,United States,California,Loleta,95551.0,"40.665952, -124.240051",40.665952,-124.240051,1.0,75.0,4371.0,Competitor offered higher download speeds
6682-VCIXC,Female,No,Yes,Yes,43.0,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),51.25,2151.6,No,United States,California,Mad River,95552.0,"40.390301, -123.412327",40.390301,-123.412327,0.0,43.0,5656.0,
4791-QRGMF,Male,No,Yes,No,59.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.5,5961.1,Yes,United States,California,Miranda,95553.0,"40.210895, -123.86",40.210895,-123.86,1.0,76.0,6098.0,Competitor offered more data
6475-VHUIZ,Female,No,Yes,No,23.0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,54.25,1221.55,No,United States,California,Myers Flat,95554.0,"40.267158, -123.805913",40.267158,-123.805913,0.0,49.0,5140.0,
3910-MRQOY,Female,No,Yes,No,72.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.4,1496.45,No,United States,California,Orick,95555.0,"41.336354, -124.044354",41.336354,-124.044354,0.0,79.0,5398.0,
0661-WCQNQ,Male,No,Yes,No,22.0,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),56.25,1292.2,No,United States,California,Orleans,95556.0,"41.269521, -123.546958",41.269521,-123.546958,0.0,28.0,3733.0,
7537-RBWEA,Female,No,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.15,25.15,No,United States,California,Petrolia,95558.0,"40.274302, -124.210902",40.274302,-124.210902,0.0,45.0,3513.0,
4656-CAURT,Male,No,No,No,69.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),23.95,1713.1,No,United States,California,Phillipsville,95559.0,"40.184094, -123.745487",40.184094,-123.745487,0.0,31.0,6059.0,
0121-SNYRK,Male,No,No,No,50.0,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,35.4,1748.9,No,United States,California,Redway,95560.0,"40.142256, -123.852927",40.142256,-123.852927,0.0,36.0,5052.0,
1768-ZAIFU,Female,Yes,No,No,1.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.2,25.2,Yes,United States,California,Rio Dell,95562.0,"40.485849, -124.163234",40.485849,-124.163234,1.0,67.0,5688.0,Competitor made better offer
4671-LXRDQ,Male,No,No,No,2.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.0,96.45,Yes,United States,California,Salyer,95563.0,"40.89866, -123.539754",40.89866,-123.539754,1.0,93.0,5704.0,Competitor had better devices
3733-LSYCE,Female,No,Yes,No,15.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.35,1114.55,No,United States,California,Samoa,95564.0,"40.809636, -124.189977",40.809636,-124.189977,0.0,67.0,4891.0,
6265-FRMTQ,Male,No,No,No,31.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,609.1,No,United States,California,Scotia,95565.0,"40.440636, -124.098739",40.440636,-124.098739,0.0,29.0,5363.0,
1934-SJVJK,Male,No,No,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.15,20.15,Yes,United States,California,Smith River,95567.0,"41.950683, -124.097094",41.950683,-124.097094,1.0,70.0,4103.0,Competitor had better devices
3838-OZURD,Male,No,Yes,No,66.0,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),105.0,7133.25,Yes,United States,California,Somes Bar,95568.0,"41.444606, -123.471895",41.444606,-123.471895,1.0,96.0,5723.0,Competitor offered higher download speeds
9269-CQOOL,Male,No,No,Yes,3.0,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),54.7,169.45,Yes,United States,California,Trinidad,95570.0,"41.162295, -124.027381",41.162295,-124.027381,1.0,66.0,3335.0,Competitor offered higher download speeds
2017-CCBLH,Female,No,No,No,8.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.0,141.6,No,United States,California,Weott,95571.0,"40.310119, -123.909449",40.310119,-123.909449,0.0,71.0,3087.0,
7690-KPNCU,Male,No,Yes,Yes,64.0,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),73.05,4688.65,No,United States,California,Willow Creek,95573.0,"40.949012, -123.655847",40.949012,-123.655847,0.0,28.0,4515.0,
0536-BGFMZ,Female,No,Yes,No,28.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,563.05,No,United States,California,Leggett,95585.0,"39.873371, -123.741474",39.873371,-123.741474,0.0,41.0,5145.0,
2293-IJWPS,Female,No,Yes,No,57.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),100.75,5985.0,No,United States,California,Piercy,95587.0,"39.955587, -123.681175",39.955587,-123.681175,0.0,31.0,6354.0,
2845-HSJCY,Female,No,Yes,Yes,14.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,87.25,1258.6,Yes,United States,California,Whitethorn,95589.0,"40.053159, -123.995867",40.053159,-123.995867,1.0,78.0,4786.0,Competitor offered higher download speeds
5469-NUJUR,Male,No,No,No,19.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,373.5,No,United States,California,Zenia,95595.0,"40.170357, -123.417298",40.170357,-123.417298,0.0,50.0,2831.0,
1184-PJVDB,Male,No,Yes,No,10.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.95,857.2,Yes,United States,California,Amador City,95601.0,"38.431407, -120.8421",38.431407,-120.8421,1.0,68.0,5640.0,Competitor offered more data
2625-TRCZQ,Female,No,Yes,No,51.0,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.65,2553.35,No,United States,California,Auburn,95602.0,"38.99003, -121.114408",38.99003,-121.114408,0.0,30.0,5528.0,
4102-HLENU,Female,No,Yes,No,67.0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,65.65,4322.85,No,United States,California,Auburn,95603.0,"38.912881, -121.082766",38.912881,-121.082766,0.0,20.0,5441.0,
7266-GSSJX,Male,No,Yes,Yes,11.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.45,250.8,No,United States,California,West Sacramento,95605.0,"38.592745, -121.540036",38.592745,-121.540036,0.0,28.0,2606.0,
7722-VJRQD,Male,No,Yes,Yes,72.0,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),60.95,4549.05,No,United States,California,Brooks,95606.0,"38.809804, -122.241383",38.809804,-122.241383,0.0,21.0,4147.0,
7073-QETQY,Male,No,Yes,Yes,66.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,20.35,1359.5,No,United States,California,Capay,95607.0,"38.681651, -122.130569",38.681651,-122.130569,0.0,22.0,4845.0,
9415-DPEWS,Female,No,No,No,18.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,88.35,1639.3,Yes,United States,California,Carmichael,95608.0,"38.626128, -121.328011",38.626128,-121.328011,1.0,96.0,5727.0,Competitor offered more data
5624-RYAMH,Female,No,No,No,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.5,178.85,No,United States,California,Citrus Heights,95610.0,"38.69508, -121.271616",38.69508,-121.271616,0.0,64.0,4283.0,
0196-JTUQI,Female,No,No,No,9.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.2,633.85,No,United States,California,Clarksburg,95612.0,"38.384648, -121.578701",38.384648,-121.578701,0.0,68.0,5841.0,
7130-YXBRO,Male,No,Yes,No,48.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),111.45,5315.1,No,United States,California,Cool,95614.0,"38.880622, -120.973865",38.880622,-120.973865,0.0,74.0,2319.0,
9272-LSVYH,Male,No,No,No,10.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.15,735.5,No,United States,California,Courtland,95615.0,"38.311609, -121.554034",38.311609,-121.554034,0.0,78.0,3963.0,
7943-RQCHR,Female,No,No,No,9.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.75,889.9,Yes,United States,California,Davis,95616.0,"38.508735, -121.678813",38.508735,-121.678813,1.0,83.0,2893.0,Competitor offered more data
3793-MMFUH,Female,Yes,No,No,13.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.05,1290.0,Yes,United States,California,Davis,95618.0,"38.544002, -121.685559",38.544002,-121.685559,1.0,97.0,2230.0,Competitor made better offer
3249-ZPQRG,Male,No,No,No,4.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.45,330.05,Yes,United States,California,Diamond Springs,95619.0,"38.683605, -120.811852",38.683605,-120.811852,1.0,67.0,5048.0,Competitor made better offer
2568-BRGYX,Male,No,No,No,4.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.2,237.95,Yes,United States,California,Dixon,95620.0,"38.392821, -121.799917",38.392821,-121.799917,1.0,92.0,5094.0,Competitor had better devices
3084-DOWLE,Female,No,Yes,No,72.0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.0,6474.4,No,United States,California,Citrus Heights,95621.0,"38.69549, -121.307864",38.69549,-121.307864,0.0,42.0,6434.0,
1084-MNSMJ,Female,No,Yes,Yes,51.0,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),85.5,4421.95,No,United States,California,El Dorado,95623.0,"38.63153, -120.842609",38.63153,-120.842609,0.0,43.0,6261.0,
7721-JXEAW,Male,No,Yes,No,59.0,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),41.05,2452.7,Yes,United States,California,Elk Grove,95624.0,"38.434138, -121.30587",38.434138,-121.30587,1.0,70.0,4324.0,Competitor offered higher download speeds
7249-WBIYX,Male,No,Yes,No,10.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.6,813.85,Yes,United States,California,Elmira,95625.0,"38.349195, -121.902943",38.349195,-121.902943,1.0,70.0,5146.0,Competitor offered more data
4238-HFHSN,Male,Yes,Yes,No,61.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,82.15,4904.85,No,United States,California,Elverta,95626.0,"38.734997, -121.463719",38.734997,-121.463719,0.0,33.0,4250.0,
6250-CGGUN,Male,No,No,No,54.0,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,84.4,4484.05,No,United States,California,Esparto,95627.0,"38.834469, -122.127193",38.834469,-122.127193,0.0,31.0,4154.0,
5478-JJVZK,Female,No,No,No,33.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,60.9,2033.85,No,United States,California,Fair Oaks,95628.0,"38.652065, -121.25441",38.652065,-121.25441,0.0,36.0,3009.0,
